Player,Years,Term,Position,Status,Age,2026-27,2027-28,2028-29,2029-30,2030-31,2031-32
Dmitry Kulikov D,2 UFA,"","LD, RD",NHL,35,0.979625,0.979625,UFA,,,,0,1037,1037,False
Nikita Novosyolov G,2 RFA,"ELC","G",Minor,22,0.9795,0.9795,RFA,,,,0,0,0,True
Nick Lardis RW,2 RFA,"ELC","RW, LW",NHL,21,0.978333,0.978333,RFA,,,,,,,True
Ian Moore D,2 RFA,"","RD, RW, LD",NHL,24,0.9775,0.9775,RFA,,,,0,70,70,True
Jeremy Davies D,1 UFA,"","LD",Minor,29,0.9775,UFA,,,,,0,23,23,True
Rasmus Kumpulainen C,2 RFA,"ELC","C",Minor,21,0.977083,0.977083,RFA,,,,,,,True
Alex Weiermair C,3 RFA,"ELC","C",Minor,21,0.975,0.975,0.975,RFA,,,,,,True
Jacob Julien C,2 RFA,"ELC","C",Minor,21,0.975,0.975,RFA,,,,,,,True
Tomas Suchanek G,1 RFA,"ELC","G",Minor,23,0.975,RFA,,,,,0,0,0,True
Tyson Gross C,1 RFA,"ELC","C",Minor,23,0.975,RFA,,,,,,,,True
James Stefan RW,1 RFA,"ELC","RW",Minor,23,0.975,RFA,,,,,,,,True
Ty Mueller C,1 RFA,"ELC","C, RW",Minor,23,0.975,RFA,,,,,,,,True
Stanislav Berezhnoy G,1 RFA,"ELC","G",Minor,23,0.975,RFA,,,,,0,0,0,True
Adam Edstrom LW,1 RFA,"","LW, C",NHL,25,0.975,RFA,,,,,0,97,97,False
Aleksanteri Kaskimaki LW,1 RFA,"ELC","LW, RW, C",Minor,22,0.975,RFA,,,,,,,,True
Miko Matikka RW,1 RFA,"ELC","RW",Minor,22,0.975,RFA,,,,,,,,True
Matt Rempe RW,1 RFA,"","RW, C",NHL,24,0.975,RFA,,,,,0,85,85,False
Tyler Kopff C,1 RFA,"ELC","C",Minor,23,0.975,RFA,,,,,,,,True
Michal Postava G,1 RFA,"ELC","G",Minor,24,0.975,RFA,,,,,0,0,0,True
Milo Roelens C,1 RFA,"ELC","C",Minor,23,0.975,RFA,,,,,,,,True
Gabriel Szturc C,1 RFA,"ELC","C",Minor,22,0.975,RFA,,,,,,,,True
Brandon Buhr RW,1 RFA,"ELC","RW",Minor,24,0.975,RFA,,,,,,,,True
Vojtech Cihar LW,3 RFA,"ELC50","LW",Junior,19,0.974167,0.974167,0.974167,RFA,,,,,,True
Milton Gastrin C,3 RFA,"ELC50","C",Minor,19,0.974167,0.974167,0.974167,RFA,,,,,,True
Matyas Melovsky C,2 RFA,"ELC","C",Minor,22,0.9725,0.9725,RFA,,,,,,,True
Vinzenz Rohrer C,2 RFA,"ELC","C",Minor,21,0.9725,0.9725,RFA,,,,,,,True
Noah Steen LW,2 RFA,"ELC","LW",Minor,22,0.9725,0.9725,RFA,,,,,,,True
Noel Nordh LW,2 RFA,"ELC","LW",Minor,21,0.97,0.97,RFA,,,,,,,True
Sergei Ivanov G,2 RFA,"ELC","G",Minor,22,0.97,0.97,RFA,,,,0,0,0,True
William Nicholl C,3 RFA,"ELC","C",Minor,20,0.968333,0.968333,0.968333,RFA,,,,,,True
Tyler Thorpe RW,2 RFA,"ELC","RW",Minor,21,0.968333,0.968333,RFA,,,,,,,True
Samuel Savoie LW,1 RFA,"ELC","LW",Minor,22,0.968333,RFA,,,,,,,,True
Martin Misiak RW,1 RFA,"ELC","RW",Minor,21,0.966667,RFA,,,,,,,,True
Owen Pickering D,1 RFA,"ELC","LD",Minor,22,0.966167,RFA,,,,,,,,True
Jakub Dobes G,4 UFA,"","G",NHL,25,0.965,5.357575,5.357575,5.357575,UFA,,0,59,59,True
Nathan Villeneuve C,3 RFA,"ELC","C",Junior,20,0.965,0.965,0.965,RFA,,,,,,True
Julius Miettinen C,3 RFA,"ELC","C",Junior,20,0.965,0.965,0.965,RFA,,,,,,True
Alexei Medvedev G,3 RFA,"ELC50","G",Junior,18,0.965,0.965,0.965,RFA,,,0,0,0,True
Hiroki Gojsic RW,3 RFA,"ELC","RW",Junior,20,0.965,0.965,0.965,RFA,,,,,,True
Adam Jecho C,3 RFA,"ELC","C",Junior,20,0.965,0.965,0.965,RFA,,,,,,True
Daniil Prokhorov RW,3 RFA,"ELC50","RW",Minor,19,0.965,0.965,0.965,RFA,,,,,,True
Jacob Battaglia RW,3 RFA,"ELC","RW",Junior,20,0.965,0.965,0.965,RFA,,,,,,True
Melvin Fernstrom RW,3 RFA,"ELC","RW",Minor,20,0.965,0.965,0.965,RFA,,,,,,True
Joshua Kotai G,2 RFA,"ELC","G",Minor,23,0.965,0.965,RFA,,,,0,0,0,True
Evan Gardner G,3 RFA,"ELC","G",Junior,20,0.963889,0.963889,0.963889,RFA,,,0,0,0,True
Gabe Smith C,3 RFA,"ELC","C",Junior,20,0.962778,0.962778,0.962778,RFA,,,,,,True
Lucas Pettersson C,3 RFA,"ELC","C",Minor,20,0.9627,0.9627,0.9627,RFA,,,,,,True
Aidan Thompson C,1 RFA,"ELC","C",Minor,24,0.9625,RFA,,,,,,,,True
Adam Sykora LW,1 RFA,"ELC","LW, RW",Minor,21,0.961667,RFA,,,,,,,,True
Tyler Muszelik G,2 RFA,"ELC","G",Minor,22,0.96,0.96,RFA,,,,0,0,0,True
Chase Wutzke G,3 RFA,"ELC","G",Junior,20,0.958333,0.958333,0.958333,RFA,,,0,0,0,True
Lucas Ellinas LW,3 RFA,"ELC","LW",Junior,20,0.958333,0.958333,0.958333,RFA,,,,,,True
Jimmy Lombardi C,3 RFA,"ELC50","C",Junior,19,0.956667,0.956667,0.956667,RFA,,,,,,True
Riley Patterson C,3 RFA,"ELC","C",Junior,20,0.956667,0.956667,0.956667,RFA,,,,,,True
Albert Johansson D,1 RFA,"","LD",NHL,25,0.95625,RFA,,,,,0,143,143,False
Kieron Walton C,3 RFA,"ELC","C",Junior,20,0.955556,0.955556,0.955556,RFA,,,,,,True
Nathan Aspinall LW,3 RFA,"ELC","LW",Junior,20,0.955555,0.955555,0.955555,RFA,,,,,,True
Matvei Gridin RW,2 RFA,"ELC","RW, LW",NHL,20,0.95375,0.95375,RFA,,,,,,,True
Igor Chernyshov LW,2 RFA,"ELC","LW, RW",Minor,20,0.95375,0.95375,RFA,,,,,,,True
Denver Barkey LW,2 RFA,"ELC","LW",NHL,21,0.953333,0.953333,RFA,,,,,,,True
Grant Slukynsky C,1 RFA,"ELC","C",Minor,24,0.9525,RFA,,,,,,,,True
T.J. Hughes RW,1 RFA,"ELC","RW",Minor,24,0.9525,RFA,,,,,,,,True
Christian Fitzgerald C,1 RFA,"ELC","C",Minor,24,0.9525,RFA,,,,,,,,True
Artem Shlaine C,1 RFA,"ELC","C",Minor,24,0.9525,RFA,,,,,,,,True
Max Lundgren G,1 RFA,"ELC","G",Minor,24,0.9525,RFA,,,,,0,0,0,True
Ivan Ryabkin C,3 RFA,"ELC50","C",Junior,19,0.952222,0.952222,0.952222,RFA,,,,,,True
Gabe Chiarot RW,3 RFA,"ELC50","RW",Junior,19,0.95,0.95,0.95,RFA,,,,,,True
Jaxon Fuder C,3 RFA,"ELC","C",Junior,20,0.95,0.95,0.95,RFA,,,,,,True
Justin Hryckowian C,2 UFA,"","C, LW",NHL,25,0.95,0.95,UFA,,,,0,86,86,False
Aiden Fink RW,2 RFA,"ELC","RW",Minor,21,0.95,0.95,RFA,,,,,,,True
Jack Devine RW,2 RFA,"ELC","RW",Minor,22,0.95,0.95,RFA,,,,,,,True
Nico Myatovic LW,1 RFA,"ELC","LW",Minor,21,0.95,RFA,,,,,,,,True
Ilya Safonov C,1 RFA,"ELC","C",Minor,25,0.95,RFA,,,,,,,,True
Justin Ertel LW,1 RFA,"ELC","LW",Minor,23,0.95,RFA,,,,,,,,True
Simon Robertsson RW,1 RFA,"ELC","RW",Minor,23,0.95,RFA,,,,,,,,True
Julian Lutz LW,1 RFA,"ELC","LW",Minor,22,0.95,RFA,,,,,,,,True
Jaroslav Chmelar RW,1 RFA,"ELC","RW",Minor,23,0.95,RFA,,,,,,,,True
Lukas Reichel C,1 RFA,"","C, LW, RW",Minor,24,0.95,RFA,,,,,0,198,198,False
Dylan Duke RW,1 RFA,"ELC","RW, LW",Minor,23,0.95,RFA,,,,,,,,True
Anton Wahlberg C,2 RFA,"ELC","C",Minor,21,0.946667,0.946667,RFA,,,,,,,True
Ethan Gauthier RW,2 RFA,"ELC","RW",Minor,21,0.946667,0.946667,RFA,,,,,,,True
Kevin Reidler G,2 RFA,"ELC","G",Minor,21,0.94625,0.94625,RFA,,,,0,0,0,True
Oskar Pettersson RW,1 RFA,"ELC","RW",Minor,22,0.945,RFA,,,,,,,,True
Marek Vanacker LW,3 RFA,"ELC","LW",Junior,20,0.941667,0.941667,0.941667,RFA,,,,,,True
Emil Hemming RW,3 RFA,"ELC","RW",Junior,20,0.941667,0.941667,0.941667,RFA,,,,,,True
Liam Greentree RW,3 RFA,"ELC","RW",Junior,20,0.941667,0.941667,0.941667,RFA,,,,,,True
Cole Beaudoin C,3 RFA,"ELC","C",Junior,20,0.941667,0.941667,0.941667,RFA,,,,,,True
Cameron Lund C,1 RFA,"ELC","C",Minor,22,0.941667,RFA,,,,,,,,True
Carson Rehkopf LW,2 RFA,"ELC","LW",Minor,21,0.940833,0.940833,RFA,,,,,,,True
Oscar Fisker Molgaard C,2 RFA,"ELC","C",Minor,21,0.940833,0.940833,RFA,,,,,,,True
Riley Heidt C,2 RFA,"ELC","C",Minor,21,0.940833,0.940833,RFA,,,,,,,True
Otto Stenberg LW,2 RFA,"ELC","LW, RW, C",Minor,21,0.940833,0.940833,RFA,,,,,,,True
Riley Bezeau RW,1 RFA,"ELC","RW",Minor,24,0.94,RFA,,,,,,,,True
Gracyn Sawchyn C,2 RFA,"ELC","C",Minor,21,0.938333,0.938333,RFA,,,,,,,True
Ludwig Persson LW,1 RFA,"ELC","LW",Minor,22,0.936667,RFA,,,,,,,,True
Alexander Suzdalev LW,1 RFA,"ELC","LW",Minor,22,0.936667,RFA,,,,,,,,True
Sam O'Reilly RW,3 RFA,"ELC","RW",Junior,20,0.936056,0.936056,0.936056,RFA,,,,,,True
Hunter Haight C,1 RFA,"ELC","C",Minor,22,0.935833,RFA,,,,,,,,True
Noah Juulsen D,2 UFA,"","RD",Minor,29,0.935,0.935,UFA,,,,0,209,209,False
Scott Ratzlaff G,2 RFA,"ELC","G",Minor,21,0.935,0.935,RFA,,,,0,0,0,True
Drew Helleson D,1 RFA,"","RD",NHL,25,0.935,RFA,,,,,0,119,119,False
Jake Livanavage D,1 RFA,"ELC","LD",Minor,22,0.935,RFA,,,,,,,,True
Andrew Cristall LW,2 RFA,"ELC","LW",Minor,21,0.934167,0.934167,RFA,,,,,,,True
Jackson Hallum LW,1 RFA,"ELC","LW",Minor,23,0.93375,RFA,,,,,,,,True
Vilmer Alriksson LW,2 RFA,"ELC","LW",Minor,21,0.931667,0.931667,RFA,,,,,,,True
Danil Zhilkin C,1 RFA,"ELC","C",Minor,22,0.931667,RFA,,,,,,,,True
Tristan Broz C,1 RFA,"ELC","C",Minor,23,0.930833,RFA,,,,,,,,True
Atley Calvert C,2 RFA,"ELC","C",Minor,22,0.93,0.93,RFA,,,,,,,True
Devin Kaplan RW,1 RFA,"ELC","RW",Minor,22,0.93,RFA,,,,,,,,True
Carter George G,3 RFA,"ELC","G",Minor,20,0.929167,0.929167,0.929167,RFA,,,0,0,0,True
Tanner Howe LW,3 RFA,"ELC","LW",Minor,20,0.929167,0.929167,0.929167,RFA,,,,,,True
Hunter St. Martin LW,2 RFA,"ELC","LW",Minor,21,0.928889,0.928889,RFA,,,,,,,True
Connor Clattenburg LW,2 RFA,"ELC","LW, RW, C",Minor,21,0.928333,0.928333,RFA,,,,,,,True
Sammy Blais LW,2 UFA,"","LW, RW",Minor,30,0.925,0.925,UFA,,,,0,278,278,False
Isak Rosen LW,2 RFA,"","LW, RW",NHL,23,0.925,0.925,RFA,,,,0,52,52,True
Ivan Miroshnichenko RW,2 RFA,"","RW",Minor,22,0.925,0.925,RFA,,,,0,52,52,True
Yegor Sidorov RW,1 RFA,"ELC","RW",Minor,22,0.925,RFA,,,,,,,,True
Marat Khusnutdinov LW,1 RFA,"","LW, RW, C",NHL,24,0.925,RFA,,,,,0,168,168,False
Ondrej Becher C,1 RFA,"ELC","C",Minor,22,0.925,RFA,,,,,,,,True
Jesse Kiiskinen RW,2 RFA,"ELC","RW",Minor,21,0.923333,0.923333,RFA,,,,,,,True
Aydar Suniev RW,1 RFA,"ELC","RW, LW",Minor,21,0.923333,RFA,,,,,,,,True
Callum Tung G,2 RFA,"ELC","G",Minor,22,0.9225,0.9225,RFA,,,,0,0,0,True
Harrison Meneghin G,2 RFA,"ELC","G",Minor,21,0.9225,0.9225,RFA,,,,0,0,0,True
Carson Bjarnason G,2 RFA,"ELC","G",Minor,21,0.921667,0.921667,RFA,,,,0,0,0,True
Emmitt Finnie LW,2 RFA,"ELC","LW",NHL,21,0.921667,0.921667,RFA,,,,,,,True
Andrei Loshko C,2 RFA,"ELC","C",Minor,21,0.92,0.92,RFA,,,,,,,True
Carey Terrance C,2 RFA,"ELC","C",Minor,21,0.92,0.92,RFA,,,,,,,True
Patrick Thomas C,2 RFA,"ELC","C",Minor,22,0.92,0.92,RFA,,,,,,,True
Topias Leinonen G,2 RFA,"ELC","G",Minor,22,0.92,0.92,RFA,,,,0,0,0,True
Miroslav Holinka C,2 RFA,"ELC","C",Junior,20,0.918333,0.918333,RFA,,,,,,,True
Jagger Firkus RW,1 RFA,"ELC","RW",Minor,22,0.918333,RFA,,,,,,,,True
David Goyette C,1 RFA,"ELC","C",Minor,22,0.918333,RFA,,,,,,,,True
Jani Nyman RW,1 RFA,"ELC","RW, LW",Minor,22,0.918333,RFA,,,,,,,,True
Niklas Kokko G,1 RFA,"ELC","G",Minor,22,0.918333,RFA,,,,,0,4,4,True
Paul Ludwinski C,1 RFA,"ELC","C",Minor,22,0.918333,RFA,,,,,,,,True
Gavin Hayes LW,1 RFA,"ELC","LW",Minor,22,0.918333,RFA,,,,,,,,True
Bradly Nadeau RW,1 RFA,"ELC","RW, LW",Minor,21,0.918333,RFA,,,,,,,,True
Charlie Cerrato C,2 RFA,"ELC","C",Minor,21,0.915,0.915,RFA,,,,,,,True
Juho Piiparinen D,3 RFA,"ELC50","RD",Minor,18,0.91375,0.91375,0.91375,RFA,,,,,,True
Aram Minnetian D,3 RFA,"ELC","RD",Minor,21,0.91375,0.91375,0.91375,RFA,,,,,,True
William Hakansson D,3 RFA,"ELC50","LD",Minor,18,0.91375,0.91375,0.91375,RFA,,,,,,True
Tomas Galvas D,3 RFA,"ELC","LD",Minor,20,0.91375,0.91375,0.91375,RFA,,,,,,True
Hoyt Stanley D,3 RFA,"ELC","RD",Minor,21,0.91375,0.91375,0.91375,RFA,,,,,,True
Max Psenicka D,3 RFA,"ELC50","RD",Minor,19,0.91375,0.91375,0.91375,RFA,,,,,,True
Kalle Vaisanen LW,1 RFA,"ELC","LW",Minor,23,0.911667,RFA,,,,,,,,True
Joey Willis C,2 RFA,"ELC","C",Minor,21,0.91,0.91,RFA,,,,,,,True
Oiva Keskinen C,2 RFA,"ELC","C",Minor,22,0.91,0.91,RFA,,,,,,,True
Dans Locmelis C,2 RFA,"ELC","C",Minor,22,0.91,0.91,RFA,,,,,,,True
Viljami Marjala LW,1 RFA,"ELC","LW",Minor,23,0.91,RFA,,,,,,,,True
Anri Ravinskis RW,1 RFA,"ELC","RW",Minor,23,0.91,RFA,,,,,,,,True
Cooper Gay RW,1 RFA,"ELC","RW",Minor,24,0.91,RFA,,,,,,,,True
Isak Posch G,1 RFA,"ELC","G",Minor,24,0.91,RFA,,,,,0,0,0,True
Lucas Wahlin RW,1 RFA,"","RW",Minor,25,0.91,RFA,,,,,0,0,0,True
Gleb Veremyev C,1 RFA,"ELC","C",Minor,23,0.91,RFA,,,,,,,,True
Eskild Bakke Olsen C,1 RFA,"ELC","C",Minor,24,0.91,RFA,,,,,,,,True
Dominic James C,1 RFA,"ELC","C, RW",NHL,24,0.91,RFA,,,,,,,,True
Eduard Sale LW,2 RFA,"ELC","LW",Minor,21,0.909167,0.909167,RFA,,,,,,,True
David Edstrom C,2 RFA,"ELC","C",Minor,21,0.909167,0.909167,RFA,,,,,,,True
Kasper Halttunen RW,2 RFA,"ELC","RW",Minor,21,0.909167,0.909167,RFA,,,,,,,True
Noah Laba C,1 RFA,"ELC","C",NHL,23,0.9075,RFA,,,,,,,,True
Connor Kurth RW,1 RFA,"ELC","RW",Minor,23,0.9075,RFA,,,,,,,,True
Nathaniel Day G,2 RFA,"ELC","G",Minor,21,0.906667,0.906667,RFA,,,,0,0,0,True
Cameron Whitehead G,1 RFA,"ELC","G",Minor,23,0.90625,RFA,,,,,0,0,0,True
Luke Haymes C,1 RFA,"ELC","C",Minor,23,0.90625,RFA,,,,,,,,True
Fabian Wagner C,1 RFA,"ELC","C",Minor,22,0.905556,RFA,,,,,,,,True
Domenic DiVincentiis G,1 RFA,"ELC","G",Minor,22,0.905556,RFA,,,,,0,0,0,True
Jonah Gadjovich RW,2 UFA,"","RW, LW",NHL,27,0.905,0.905,UFA,,,,0,170,170,False
Samuel Jonsson G,2 RFA,"ELC","G",Minor,22,0.905,0.905,RFA,,,,0,0,0,True
Nikita Susuyev RW,2 RFA,"ELC","RW",Minor,21,0.905,0.905,RFA,,,,,,,True
Kenny Connors C,1 RFA,"ELC","C, LW",Minor,23,0.905,RFA,,,,,,,,True
Jared Wright RW,1 RFA,"ELC","RW, LW",Minor,23,0.905,RFA,,,,,,,,True
Jordan Gustafson C,1 RFA,"ELC","C",Minor,22,0.905,RFA,,,,,,,,True
Ayrton Martino LW,1 RFA,"ELC","LW",Minor,23,0.905,RFA,,,,,,,,True
Cooper Flinton LW,1 RFA,"ELC","LW",Minor,23,0.905,RFA,,,,,,,,True
Lucas Mercuri C,1 RFA,"ELC","C",Minor,24,0.905,RFA,,,,,,,,True
Koehn Ziemmer RW,2 RFA,"ELC","RW",Minor,21,0.904167,0.904167,RFA,,,,,,,True
Arsenii Sergeev G,1 RFA,"ELC","G",Minor,23,0.90375,RFA,,,,,0,1,1,True
Felix Unger Sorum RW,2 RFA,"ELC","RW",Minor,20,0.903333,0.903333,RFA,,,,,,,True
Tuomas Uronen RW,2 RFA,"ELC","RW",Minor,21,0.9025,0.9025,RFA,,,,,,,True
Riley Fiddler-Schultz C,1 RFA,"ELC","C",Minor,24,0.9025,RFA,,,,,,,,True
Mathieu Cataford C,2 RFA,"ELC","C",Minor,21,0.901667,0.901667,RFA,,,,,,,True
Mikhail Ilyin RW,2 RFA,"ELC","RW",Minor,21,0.901667,0.901667,RFA,,,,,,,True
Tanner Laczynski C,3 UFA,"","C",Minor,29,0.9,0.9,0.9,UFA,,,0,56,56,True
Artur Akhtyamov G,3 UFA,"","G",Minor,24,0.9,0.9,0.9,UFA,,,0,3,3,True
Carl Lindbom G,3 RFA,"","G",Minor,23,0.9,0.9,0.9,RFA,,,0,8,8,True
Owen Michaels RW,2 UFA,"","RW",Minor,24,0.9,0.9,UFA,,,,0,0,0,True
Trent Swick LW,2 RFA,"ELC","LW",Minor,22,0.9,0.9,RFA,,,,,,,True
Angus MacDonell C,2 RFA,"ELC","C",Minor,21,0.9,0.9,RFA,,,,,,,True
Bogdan Trineyev RW,2 RFA,"","RW",Minor,24,0.9,0.9,RFA,,,,0,2,2,True
Easton Cowan LW,2 RFA,"ELC","LW, RW",NHL,21,0.9,0.9,RFA,,,,,,,True
Trey Fix-Wolansky RW,1 UFA,"","RW",Minor,27,0.9,UFA,,,,,0,26,26,True
Akil Thomas C,1 UFA,"","C",Minor,26,0.9,UFA,,,,,0,32,32,True
Nick Foligno C,1 UFA,"","C, LW, RW",NHL,38,0.9,UFA,,,,,0,1287,1287,False
Colin White C,1 UFA,"","C",NHL,29,0.9,UFA,,,,,0,323,323,False
Ty Young G,1 RFA,"ELC","G",Minor,21,0.9,RFA,,,,,0,0,0,True
Raphael Lavoie RW,1 RFA,"","RW, C",Minor,25,0.9,RFA,,,,,0,17,17,True
Landon Slaggert RW,1 RFA,"","RW, LW",NHL,24,0.9,RFA,,,,,0,102,102,False
Gleb Trikozov LW,1 RFA,"ELC","LW",Minor,22,0.9,RFA,,,,,,,,True
Kirill Gerasimyuk G,1 RFA,"ELC","G",Minor,23,0.9,RFA,,,,,0,0,0,True
Philip Tomasino RW,1 RFA,"","RW",Minor,25,0.9,RFA,,,,,0,218,218,False
Cole O'Hara RW,1 RFA,"ELC","RW",Minor,24,0.8975,RFA,,,,,,,,True
Tristan Allard LW,1 RFA,"ELC","LW",Minor,24,0.8975,RFA,,,,,,,,True
Brady Stonehouse RW,1 RFA,"ELC","RW",Minor,22,0.896667,RFA,,,,,,,,True
Ben Hemmerling RW,1 RFA,"ELC","RW",Minor,22,0.896111,RFA,,,,,,,,True
Owen Allard C,1 RFA,"ELC","C",Minor,22,0.894167,RFA,,,,,,,,True
Phillip Sinn D,2 RFA,"ELC","D",Minor,22,0.8925,0.8925,RFA,,,,,,,True
Jack Anderson D,2 RFA,"ELC","D",Minor,23,0.8925,0.8925,RFA,,,,,,,True
Garrett Brown D,2 RFA,"ELC","RD",Minor,22,0.8925,0.8925,RFA,,,,,,,True
Boston Buckberger D,2 RFA,"ELC","D",Minor,23,0.8925,0.8925,RFA,,,,,,,True
Bogdan Konyushkov D,2 RFA,"ELC","RD",Minor,23,0.8925,0.8925,RFA,,,,,,,True
Nathan Walker RW,2 UFA,"","RW",NHL,32,0.8875,0.8875,UFA,,,,0,275,275,False
Aku Koskenvuo G,1 RFA,"ELC","G",Minor,23,0.8875,RFA,,,,,0,0,0,True
Arno Tiefensee G,1 RFA,"ELC","G",Minor,24,0.8875,RFA,,,,,0,0,0,True
Reid Schaefer LW,1 RFA,"ELC","LW",Minor,22,0.886667,RFA,,,,,,,,True
Jordan Dumais RW,1 RFA,"ELC","RW",Minor,22,0.886667,RFA,,,,,,,,True
Luca Del Bel Belluz C,1 RFA,"ELC","C, LW",Minor,22,0.886667,RFA,,,,,,,,True
Jiri Kulich C,1 RFA,"ELC","C, RW",NHL,22,0.886667,RFA,,,,,,,,True
Filip Mesar RW,1 RFA,"ELC","RW",Minor,22,0.886667,RFA,,,,,,,,True
Owen Beck RW,1 RFA,"ELC","RW, C, LW",Minor,22,0.886667,RFA,,,,,,,,True
Sergey Murashov G,1 RFA,"ELC","G",Minor,22,0.88611,RFA,,,,,0,5,5,True
Coulson Pitre RW,1 RFA,"ELC","RW",Minor,21,0.885,RFA,,,,,,,,True
Max McCue C,1 RFA,"ELC","C",Minor,23,0.883333,RFA,,,,,,,,True
Kai Uchacz C,1 RFA,"ELC","C",Minor,23,0.8825,RFA,,,,,,,,True
Sandis Vilmanis LW,3 RFA,"ELC","LW, RW",Minor,22,0.88,0.925,0.925,RFA,,,,,,True
Jackson Parsons G,2 RFA,"ELC","G",Minor,21,0.879167,0.879167,RFA,,,,0,0,0,True
Fraser Minten C,1 RFA,"ELC","C",NHL,22,0.879167,RFA,,,,,,,,True
Alexis Bernier D,3 RFA,"ELC","RD",Minor,20,0.878333,0.878333,0.878333,RFA,,,,,,True
Matyas Sapovaliv C,1 RFA,"ELC","C",Minor,22,0.878333,RFA,,,,,,,,True
Kaleb Lawrence C,1 RFA,"ELC","C",Minor,23,0.8775,RFA,,,,,,,,True
Sam Lipkin LW,1 RFA,"ELC","LW",Minor,23,0.876667,RFA,,,,,,,,True
Judd Caulfield RW,2 UFA,"","RW",Minor,25,0.875,0.875,UFA,,,,0,0,0,True
James Hamblin LW,2 UFA,"","LW",Minor,27,0.875,0.875,UFA,,,,0,41,41,True
Taylor Ward RW,2 UFA,"","RW",Minor,28,0.875,0.875,UFA,,,,0,37,37,True
Lane Pederson C,2 UFA,"","C",Minor,29,0.875,0.875,UFA,,,,0,76,76,True
Patrick Giles C,2 UFA,"","C, RW",Minor,26,0.875,0.875,UFA,,,,0,20,20,True
Alex Barre-Boulet RW,2 UFA,"","RW, C",Minor,29,0.875,0.875,UFA,,,,0,72,72,True
Marc Gatcomb RW,2 UFA,"","RW, C",NHL,27,0.875,0.875,UFA,,,,0,88,88,False
Taylor Makar LW,2 UFA,"","LW, RW",Minor,25,0.875,0.875,UFA,,,,0,12,12,True
Adam Beckman LW,2 UFA,"","LW",Minor,25,0.875,0.875,UFA,,,,0,23,23,True
Vinnie Hinostroza RW,2 UFA,"","RW, LW, C",Minor,32,0.875,0.875,UFA,,,,0,477,477,False
Harrison Scott C,2 UFA,"","C",Minor,25,0.875,0.875,UFA,,,,0,0,0,True
Arttu Hyry C,2 UFA,"","C",Minor,25,0.875,0.875,UFA,,,,0,25,25,True
Jagger Joshua LW,2 UFA,"","LW",Minor,27,0.875,0.875,UFA,,,,0,0,0,True
Nicolas Deslauriers LW,2 UFA,"","LW, RW",NHL,35,0.875,0.875,UFA,,,,0,708,708,False
Jack Williams RW,2 UFA,"","RW",Minor,24,0.875,0.875,UFA,,,,0,1,1,True
Luke Tuch LW,2 UFA,"","LW",Minor,24,0.875,0.875,UFA,,,,0,0,0,True
Amadeus Lombardi C,2 UFA,"","C",Minor,23,0.875,0.875,UFA,,,,0,0,0,True
Jakub Malek G,2 UFA,"","G",Minor,24,0.875,0.875,UFA,,,,0,0,0,True
Daylan Kuefler LW,2 UFA,"","LW",Minor,24,0.875,0.875,UFA,,,,0,0,0,True
Joey Larson RW,2 UFA,"","RW",Minor,25,0.875,0.875,UFA,,,,0,0,0,True
Glenn Gawdin C,2 UFA,"","C",Minor,29,0.875,0.875,UFA,,,,0,13,13,True
Zach Aston-Reese LW,2 UFA,"","LW, RW",Minor,32,0.875,0.875,UFA,,,,0,416,416,False
Jack Studnicka RW,2 UFA,"","RW, C",Minor,27,0.875,0.875,UFA,,,,0,126,126,False
Brendan Gaunce C,2 UFA,"","C",Minor,32,0.875,0.875,UFA,,,,0,214,214,False
Brian Halonen RW,2 UFA,"","RW",Minor,27,0.875,0.875,UFA,,,,0,19,19,True
Trevor Kuntar LW,2 UFA,"","LW, C",Minor,25,0.875,0.875,UFA,,,,0,1,1,True
Sheldon Dries C,2 UFA,"","C",Minor,32,0.875,0.875,UFA,,,,0,127,127,False
Dominik Shine RW,2 UFA,"","RW, LW",Minor,33,0.875,0.875,UFA,,,,0,27,27,True
Cole Schwindt C,2 UFA,"","C, LW",Minor,25,0.875,0.875,UFA,,,,0,78,78,True
Cooper Black G,2 UFA,"","G",Minor,25,0.875,0.875,UFA,,,,0,0,0,True
Zack MacEwen RW,2 UFA,"","RW",Minor,30,0.875,0.875,UFA,,,,0,240,240,False
Henrik Rybinski RW,2 UFA,"","RW",Minor,25,0.875,0.875,UFA,,,,0,0,0,True
Quinn Hutson RW,2 RFA,"","RW, LW",Minor,24,0.875,0.875,RFA,,,,0,6,6,True
Samuel Helenius C,2 RFA,"","C",NHL,23,0.875,0.875,RFA,,,,0,103,103,False
Drew Commesso G,2 RFA,"","G",Minor,24,0.875,0.875,RFA,,,,0,5,5,True
Gavin Brindley RW,2 RFA,"","RW, C",NHL,21,0.875,0.875,RFA,,,,0,57,57,True
Zachary L'Heureux LW,2 RFA,"","LW, RW",NHL,23,0.875,0.875,RFA,,,,0,87,87,False
Matthew Seminoff RW,2 RFA,"","RW",Minor,22,0.875,0.875,RFA,,,,0,0,0,True
Chase Bradley LW,2 RFA,"","LW",Minor,24,0.875,0.875,RFA,,,,0,2,2,True
Nikita Chibrikov RW,2 RFA,"","RW",NHL,23,0.875,0.875,RFA,,,,0,16,16,True
Mikael Pyyhtia RW,2 RFA,"","RW, LW",Minor,24,0.875,0.875,RFA,,,,0,71,71,True
